"","Date","Open","Place","Days","R","RaceName","Odds","Result","name","Distance","FieldCond","ThisRaceOneRound","ThisRaceStretch","ThisRaceElevation","FrameNum","HorseNum","HorseWeight","LastHorseWeight","WeightGain","Burden","Grade1","Grade2","Grade3","Grade4","DateDiff1","DateDiff2","DateDiff3","DateDiff4","Age","Result1","Result2","Result3","Result4","Diff1","Diff2","Diff3","Diff4","Distance1","Distance2","Distance3","Distance4","Spart1","Spart2","Spart3","Spart4","Pass1st1","Pass1st2","Pass1st3","Pass1st4","PassLast1","PassLast2","PassLast3","PassLast4","FirstPace1","FirstPace2","FirstPace3","FirstPace4","LastPace1","LastPace2","LastPace3","LastPace4","OneRound1","OneRound2","OneRound3","OneRound4","Stretch1","Stretch2","Stretch3","Stretch4","Elevation1","Elevation2","Elevation3","Elevation4","DA","RaceNum","Samecond","SamecondNR","Othercond","OthercondNR","SamePlace","SamePlaceNR","SameDist","SameDistNR","LongerDist","LongerDistNR","ShorterDist","ShorterDistNR","EarnedMoney","Money180","Money500","CrudeResult","ThisRaceMoney","LastRaceName","predictPassing"
"1224","2012/05/27",3,"京都",12,7,"4歳上500万下",9.3,11,"http://db.netkeiba.com/horse/2008102079",1800,"良",1607.6,329.1,3,2,4,508,504,4,54,701,701,701,701,14,29,119,126,651,4,4,9,10,0.2,0.9,0.9,1.4,-100,-600,100,100,1.1,-0.799999999999997,-0.899999999999999,-1.2,12,5,2,2,12,2,1,2,30.3,38,29.4,29.7,38,38.6,37.9,36.5,0,163,162.2,162.2,0,33.4,37.8,37.8,0,0.9,0.1,0.1,16,16,6,2.2627933093888,6,1.7047240704,1,0.512,4,1.4846541824,3,1.158217728,5,1.3246454693888,1340,390,640,0.1073741824,0,"4歳上500万下",0
"1225","2012/05/20",3,"京都",10,8,"4歳上500万下",9.7,9,"http://db.netkeiba.com/horse/2008102690",1800,"良",1607.6,329.1,3,2,4,482,478,4,57,701,701,701,701,22,148,162,197,490,10,2,4,8,0.8,0.1,0.2,0.7,200,100,100,-200,-0.300000000000004,0.599999999999994,0.200000000000003,-0.300000000000004,5,11,6,3,6,6,5,2,35.4,29.7,29,36.3,34.3,38.8,37.7,34.8,-175.2,162.2,162.2,NA,0.700000000000045,37.8,37.8,NA,-0.1,0.1,0.1,NA,3,8,7,2.59151082567107,1,0.512,4,1.553648128,3,1.4194304,2,0.237862697671066,3,1.446217728,1040,390,1040,0.16777216,0,"4歳上500万下",0
"1226","2012/01/05",1,"京都",1,7,"4歳上500万下",3.6,3,"http://db.netkeiba.com/horse/2008102808",1800,"良",1607.6,329.1,3,2,4,480,462,18,56,500,500,700,NA,159,179,383,NA,383,1,6,4,NA,-0.9,1,0.4,NA,100,-200,0,NA,0,-0.799999999999997,0.100000000000001,NA,1,3,8,NA,1,4,7,NA,29.5,37.3,38.1,NA,37.8,34.6,34.9,NA,162.2,NA,-481.4,NA,37.8,NA,-144.5,NA,0.1,NA,0.6,NA,2,3,3,1.83968,0,0,1,0.32768,1,0.512,1,0.32768,1,1,590,480,590,0.64,180,"3歳未勝利",0
"1227","2012/10/21",4,"京都",7,6,"3歳上500万下",3.6,1,"http://db.netkeiba.com/horse/2008103105",1800,"良",1607.6,329.1,3,4,4,528,536,-8,57,701,701,701,701,7,168,183,196,694,3,1,3,3,0.2,-0.2,0.1,0.4,-100,0,100,0,0.799999999999997,0.799999999999997,0,0,8,8,3,5,7,6,2,4,30,36.8,30.8,36.9,37.8,39.3,38.1,37.3,0,135.1,163,90,0,-24.8,33.4,-23.6,0,2.4,0.9,1.4,17,17,7,4.68768,6,4.104,4,2.24768,7,5.032,2,0.96768,4,2.792,3220,850,2890,1,720,"3歳上500万下",0
"1228","2012/11/03",5,"京都",1,6,"3歳上500万下",41,10,"http://db.netkeiba.com/horse/2008103227",1800,"良",1607.6,329.1,3,4,4,466,464,2,55,701,701,701,701,26,48,70,97,847,4,6,6,9,0.8,0.9,2.3,0.8,0,0,100,100,-0.700000000000003,-0.100000000000001,-1.4,-0.699999999999996,4,11,14,4,2,7,8,2,37.7,35.5,29.4,30.2,37,38.4,38.5,37.7,0,90,162.2,162.2,0,-23.6,37.8,37.8,0,1.4,0.1,0.1,18,20,9,2.0615856128,3,1.02011707392,3,0.7535919104,5,1.16717125632,0,0,7,1.9145314304,1195,110,390,0.134217728,0,"3歳上500万下",0
"1229","2013/01/27",2,"京都",2,7,"4歳上500万下",58,9,"http://db.netkeiba.com/horse/2008104049",1800,"良",1607.6,329.1,3,4,4,514,520,-6,57,701,701,701,701,7,266,281,302,813,12,9,3,3,2.5,1.2,0.1,0.1,0,0,0,-200,-2.2,-0.799999999999997,0.5,-0.0999999999999943,3,3,6,1,7,3,9,1,37.6,37.4,37.3,36.8,37.8,36.6,38.5,36.2,0,0,0,90,0,0,0,-23.6,0,0,0,1.4,22,22,5,1.51304568832,4,1.951744,6,1.77518968832,5,1.94327150592,3,1.414144,1,0.1073741824,889.5,0,722,0.16777216,0,"4歳上500万下",0
"1230","2013/01/20",1,"京都",7,8,"4歳上500万下",105.2,12,"http://db.netkeiba.com/horse/2008104049",1800,"良",1607.6,329.1,3,3,4,520,492,28,57,701,701,701,701,259,274,295,309,806,9,3,3,5,1.2,0.1,0.1,0.6,0,0,-200,0,-0.799999999999997,0.5,-0.0999999999999943,-0.399999999999999,3,6,1,2,3,9,1,2,37.4,37.3,36.8,36.1,36.6,38.5,36.2,38,0,0,90,90,0,0,-23.6,-23.6,0,0,1.4,1.4,21,21,4,1.4271463424,4,1.951744,5,1.6892903424,4,1.85737216,3,1.414144,1,0.1073741824,889.5,0,722,0.0858993459200001,0,"4歳上500万下",0
"1231","2012/01/15",1,"京都",5,8,"4歳上500万下",174.3,14,"http://db.netkeiba.com/horse/2008104146",1800,"良",1607.6,329.1,3,3,4,452,452,0,56,701,499,701,701,28,45,182,302,399,15,4,15,8,4.1,0.9,4.5,1.5,100,300,0,0,-3.7,NA,-2.7,-1.5,2,4,3,1,12,2,15,1,29.8,NA,36.3,38.8,37.8,NA,38,38,162.2,NA,135.1,90,37.8,NA,-24.8,-23.6,0.1,NA,2.4,1.4,8,7,6,2.24967613022208,1,1,0,0,4,1.69369566511104,0,0,3,1.55598046511104,663,3,663,0.0549755813888,0,"3歳上500万下",0
"1232","2012/11/18",5,"京都",6,7,"3歳上500万下",10.7,5,"http://db.netkeiba.com/horse/2008104215",1800,"重",1607.6,329.1,3,2,4,478,484,-6,57,701,701,701,701,22,119,141,155,645,8,2,3,5,0.9,0.1,1.3,1.1,-100,-600,-600,100,-0.100000000000001,0,-0.299999999999997,-0.199999999999996,6,2,10,10,11,1,6,8,31.4,37.9,38.2,29.8,37.3,38.9,38.1,38.1,0,120.6,131.8,131.8,0,64.8,68.8,68.8,0,2.1,-0.5,-0.5,13,17,1,0.2097152,12,6.45351936,4,2.6497152,4,1.7340032,6,3.25748736,3,1.671744,2372,542,2212,0.4096,72,"3歳上500万下",0
"1233","2011/11/05",6,"京都",1,7,"3歳上500万下",29.7,8,"http://db.netkeiba.com/horse/2008104751",1800,"良",1607.6,329.1,3,4,4,454,446,8,55,701,701,700,NA,259,299,315,NA,315,14,8,1,NA,2.6,1.3,-0.1,NA,200,0,400,NA,-0.799999999999997,-0.899999999999999,0.100000000000001,NA,14,6,2,NA,14,4,2,NA,35,38.3,37.1,NA,36.2,36.5,38.1,NA,-175.2,0,90,NA,0.700000000000045,0,-23.6,NA,-0.1,0,1.4,NA,3,3,2,1.2097152,1,0.0549755813888,2,0.2646907813888,1,0.2097152,0,0,2,1.0549755813888,700,0,700,0.2097152,0,"こぶし賞(500万下)",0
"1234","2011/07/23",4,"京都",7,9,"石山特別(500万下)",2.7,3,"http://db.netkeiba.com/horse/2008104820",1800,"良",1607.6,329.1,3,3,4,468,468,0,54,701,701,701,701,20,41,56,153,199,2,2,4,2,0,0.3,1,0.2,-100,0,0,0,0.399999999999999,0.800000000000004,-0.399999999999999,-0.200000000000003,6,3,4,12,4,4,8,2,29.3,35.5,37.2,37.2,37.8,37.7,36.5,37.5,0,90,0,0,0,-23.6,0,0,0,1.4,0,0,6,6,3,1.96777216,3,2.112,5,3.27977216,4,3.112,2,0.96777216,0,0,1470,1470,1470,0.64,265.3,"3歳上500万下",0
"1235","2012/01/22",1,"京都",7,7,"4歳上500万下",59.5,5,"http://db.netkeiba.com/horse/2008105559",1800,"不",1607.6,329.1,3,4,4,510,506,4,56,701,701,701,701,7,28,78,85,413,11,5,7,8,0.8,0.7,1.5,1.7,100,100,0,0,0.399999999999999,0.399999999999999,-0.5,-0.800000000000004,14,13,10,8,15,11,10,7,30.1,29.6,37.6,37.4,38.1,37.5,36.3,37.4,162.2,162.2,0,135.1,37.8,37.8,0,-24.8,0.1,0.1,0,2.4,13,13,0,0,13,4.8556412837888,3,1.702144,4,1.3740032,2,0.8549755813888,7,2.6266625024,952,70,952,0.4096,72,"4歳上500万下",1
"1236","2011/11/19",6,"京都",5,8,"3歳上500万下",2.5,1,"http://db.netkeiba.com/horse/2008110006",1800,"不",1607.6,329.1,3,4,4,468,470,-2,55,701,701,701,701,20,35,48,154,279,3,2,13,7,0.2,0,1.7,1.4,0,0,0,0,-0.100000000000001,0,-0.199999999999996,-0.899999999999999,2,2,14,6,2,1,13,7,36.3,37,37.3,37.2,37.4,35.9,38.6,36.1,135.1,0,90,90,-24.8,0,-23.6,-23.6,2.4,0,1.4,1.4,9,8,2,1.12768,6,2.508258676736,2,1.8,5,2.098543476736,0,0,3,1.5373952,1130,480,1130,1,740,"3歳上500万下",0
"1237","2012/11/11",5,"京都",4,6,"3歳上500万下",25.9,8,"http://db.netkeiba.com/horse/2008110022",1800,"稍",1607.6,329.1,3,3,4,482,478,4,57,701,701,500,500,15,41,448,490,735,4,4,1,6,0.5,1.4,-0.5,1,-100,0,100,0,0.199999999999996,-0.599999999999994,0,-0.799999999999997,6,9,1,2,7,10,1,2,31.4,37,29.7,36.8,37.3,37.7,37.5,38.1,0,90,162.2,0,0,-23.6,37.8,0,0,1.4,0.1,0,9,8,0,0,4,2.35168,2,0.83968,2,0.83968,1,0.512,1,1,1165,220,700,0.2097152,0,"3歳上500万下",0
"1238","2014/11/29",5,"京都",8,8,"3歳上500万下",93.9,9,"http://db.netkeiba.com/horse/2009100364",1800,"不",1607.6,329.1,3,4,4,460,452,8,57,499,701,701,701,66,97,510,532,987,6,6,11,6,2.5,1,0.4,0.2,-70,100,-200,-200,NA,-0.300000000000004,0.399999999999999,0.899999999999999,7,6,9,6,6,5,6,8,NA,30.3,34.7,35.5,NA,37.4,36.3,36.5,NA,120.6,-19,-19,NA,64.8,67,67,NA,2.1,-0.5,-0.5,12,13,0,0,2,0.65536,0,0,0,0,1,0.32768,1,0.32768,1152,0,0,0.16777216,0,"JRA交流藻川特別",0
"1239","2013/01/26",2,"京都",1,7,"4歳上500万下",30.7,8,"http://db.netkeiba.com/horse/2009100948",1800,"良",1607.6,329.1,3,4,4,422,424,-2,51,701,701,500,500,14,41,131,147,433,10,7,1,2,0.8,1.1,0,0,0,0,0,100,-0.299999999999997,-0.399999999999999,0.799999999999997,0.899999999999999,7,7,7,11,4,8,5,6,37.4,36.9,37.1,29.9,37.7,39.1,39.8,39.1,0,77.5999999999999,90,162.2,0,-81.6,-23.6,37.8,0,-0.4,1.4,0.1,19,18,11,6.461577728,7,2.8332032,4,1.783932928,14,6.574780928,0,0,4,2.72,1705,700,1705,0.2097152,0,"4歳上500万下",0
"1240","2013/10/13",4,"京都",4,6,"3歳上500万下",1.9,3,"http://db.netkeiba.com/horse/2009100973",1800,"良",1607.6,329.1,3,3,4,520,512,8,57,701,701,701,701,14,211,224,315,700,6,1,2,7,0.4,-0.2,0.3,0.6,0,0,100,0,-0.199999999999996,0.399999999999999,-0.199999999999996,-0.599999999999994,3,4,3,1,5,5,2,1,37.2,40.5,29.5,37.3,37.1,37.9,37.7,37.2,90,77.5999999999999,162.2,90,-23.6,-81.6,37.8,-23.6,1.4,-0.4,0.1,1.4,10,9,4,2.389824,2,1.6,2,1.6,5,3.189824,0,0,1,0.8,2480,0,1520,0.64,180,"3歳上500万下",0
"1241","2014/01/05",1,"京都",1,3,"4歳上500万下",6.6,3,"http://db.netkeiba.com/horse/2009101362",1800,"良",1607.6,329.1,3,4,4,508,510,-2,54,701,701,701,701,22,344,358,553,777,3,2,3,3,0.3,0.5,0.2,0.5,0,0,0,-100,-0.100000000000001,-0.200000000000003,0.400000000000006,0.299999999999997,6,3,4,9,3,3,7,7,37,38.7,37.4,30.1,37.9,36.4,37.7,37.3,77.5999999999999,0,0,77.5999999999999,-81.6,0,0,-81.6,-0.4,0,0,-0.4,8,7,3,2.08,0,0,2,1.44,3,2.08,0,0,0,0,1630,170,640,0.64,190,"3歳上500万下",0
"1242","2014/11/16",5,"京都",4,7,"3歳上500万下",370.4,12,"http://db.netkeiba.com/horse/2009101405",1800,"良",1607.6,329.1,3,2,4,456,454,2,57,701,701,701,701,7,28,36,63,1127,11,8,11,8,1.9,0.7,2.1,1,100,100,-300,0,-0.199999999999996,0,-1.2,0.5,13,8,13,13,11,8,9,12,30.4,30.6,30.8,35,38.7,37.5,38.4,40.1,163,163,-291.4,135.1,33.4,33.4,-172.5,-24.8,0.9,0.9,0.5,2.4,28,42,11,2.6573668352,4,1.26329454592,0,0,3,0.8290893824,9,2.60671045632,3,0.4848615424,1082,0,400,0.0858993459200001,0,"3歳上500万下",1
"1243","2012/10/13",4,"京都",4,7,"3歳上500万下",5.2,8,"http://db.netkeiba.com/horse/2009102478",1800,"良",1607.6,329.1,3,4,4,472,472,0,55,500,500,NA,NA,63,168,NA,NA,168,1,9,NA,NA,-0.5,1.7,NA,NA,100,600,NA,NA,0,-0.200000000000003,NA,NA,1,13,NA,NA,1,14,NA,NA,30.8,35.9,NA,NA,39,36.4,NA,NA,120.6,0,NA,NA,64.8,0,NA,NA,2.1,0,NA,NA,3,2,2,1.16777216,0,0,1,0.16777216,0,0,0,0,2,1.16777216,460,460,460,0.2097152,0,"3歳未勝利",1
"1244","2014/02/01",2,"京都",1,7,"4歳上500万下",2.4,5,"http://db.netkeiba.com/horse/2009102651",1800,"良",1607.6,329.1,3,4,4,498,500,-2,57,701,1100,1100,701,7,301,335,349,594,4,9,9,1,0.8,1.6,0.7,-0.2,0,0,400,0,-0.5,-1.1,-0.400000000000006,0,2,11,3,3,4,3,4,2,36.5,37,35.5,37.4,36.7,36.1,36.8,37.4,0,90,90,0,0,-23.6,-23.6,0,0,1.4,1.4,0,9,10,3,1.63968,5,2.97554432,2,1.512,7,4.44745216,0,0,1,0.16777216,1870,110,1870,0.4096,75,"4歳上500万下",0
"1245","2012/10/28",4,"京都",9,7,"3歳上500万下",2.4,1,"http://db.netkeiba.com/horse/2009102703",1800,"重",1607.6,329.1,3,2,4,456,458,-2,55,701,701,701,701,21,49,77,168,253,2,3,7,4,0,0.4,0.8,0.5,0,0,100,0,0.400000000000006,-0.100000000000001,-0.0999999999999943,-0.299999999999997,6,5,7,3,3,4,2,2,37.3,37.9,29.8,35,37.7,36.9,35.7,35.2,0,90,-7.5,NA,0,-23.6,36.1,NA,0,1.4,0,NA,4,8,0,0,8,4.2367995813888,3,2.312,4,2.952,3,1.0226555813888,1,0.262144,1423.2,580,1423.2,1,720,"3歳上500万下",0
"1246","2012/10/07",4,"京都",2,7,"3歳上500万下",2.8,2,"http://db.netkeiba.com/horse/2009102703",1800,"良",1607.6,329.1,3,4,4,458,454,4,55,701,701,701,6000,28,56,147,162,232,3,7,4,14,0.4,0.8,0.5,2.2,0,100,0,-600,-0.100000000000001,-0.0999999999999943,-0.299999999999997,-1.1,5,7,3,12,4,2,2,12,37.9,29.8,35,35.1,36.9,35.7,35.2,34.9,90,-7.5,NA,-475.5,-23.6,36.1,NA,-196.8,1.4,0,NA,0.3,3,7,6,2.4367995813888,1,1,2,1.512,3,2.152,3,1.0226555813888,1,0.262144,1133.2,290,1133.2,0.8,290,"3歳上500万下",0
"1247","2013/11/02",5,"京都",1,8,"3歳上500万下",9.4,7,"http://db.netkeiba.com/horse/2009102973",1800,"良",1607.6,329.1,3,4,4,454,436,18,55,701,701,701,499,168,182,203,359,574,4,4,2,1,0.4,0.6,0.4,-0.3,400,0,0,200,0.200000000000003,-0.199999999999996,0,0,8,6,4,2,6,5,3,1,34.7,37.6,36.7,37.3,38.1,37.7,38.1,38.2,0,0,90,NA,0,0,-23.6,NA,0,0,1.4,NA,7,11,5,3.136,3,2.44,2,1.024,4,2.624,0,0,4,2.952,1579,110,1399,0.262144,0,"4歳上500万下",0
"1248","2013/05/18",3,"京都",9,8,"4歳上500万下",2.1,1,"http://db.netkeiba.com/horse/2009103405",1800,"良",1607.6,329.1,3,2,4,462,466,-4,57,701,701,701,701,20,41,56,83,616,3,3,3,6,0.8,0.2,0.2,1.3,0,0,-100,100,-0.199999999999996,0.400000000000006,0.5,-0.100000000000001,7,8,9,12,6,9,6,9,37.4,37.2,30.6,29.2,37.1,37.7,38.1,38.3,0,90,77.5999999999999,162.2,0,-23.6,-81.6,37.8,0,1.4,-0.4,0.1,23,23,12,5.593100288,6,3.05705216,9,3.883020288,16,7.682472448,1,0.64,1,0.32768,2527,800,1957,1,720,"4歳上500万下",1
"1249","2016/01/11",1,"京都",4,3,"4歳上500万下",44.5,11,"http://db.netkeiba.com/horse/2009104149",1800,"良",1607.6,329.1,3,2,4,454,456,-2,53,701,701,701,701,134,156,177,190,1528,10,7,8,6,1.5,0.6,0.6,0.3,-200,-200,-200,-200,-0.199999999999996,0.800000000000004,1.4,0.699999999999996,12,16,14,11,12,16,14,12,35.5,35.5,35.2,35.6,35.1,35.6,36.9,36.4,-33.3000000000002,-33.3000000000002,-19,-19,63,63,67,67,2.3,2.3,-0.5,-0.5,6,30,10,2.9047209984,0,0,1,0.1073741824,3,0.7871463424,7,2.117574656,0,0,2920,0,367,0.1073741824,0,"3歳上500万下",1
"1250","2014/02/09",2,"京都",4,7,"4歳上500万下",342.7,9,"http://db.netkeiba.com/horse/2009104200",1800,"重",1607.6,329.1,3,4,4,480,484,-4,57,701,499,499,499,21,66,102,130,623,12,5,7,3,1.5,0.9,2.3,0.9,600,400,400,400,-0.300000000000004,NA,NA,NA,11,7,2,4,11,9,6,3,35.2,NA,NA,NA,37.8,NA,NA,NA,77.5999999999999,NA,NA,NA,-81.6,NA,NA,NA,-0.4,NA,NA,NA,18,17,1,1,14,8.21657171800883,0,0,0,0,0,0,15,9.21657171800883,77.1,22,77.1,0.16777216,0,"4歳上500万下",0
"1251","2014/04/26",3,"京都",1,7,"4歳上500万下",224.8,7,"http://db.netkeiba.com/horse/2009104374",1800,"良",1607.6,329.1,3,3,4,452,448,4,57,701,499,499,499,14,150,187,197,924,6,1,4,2,1.5,-0.4,1.2,0,100,200,200,300,0.299999999999997,NA,-0.399999999999999,1.8,13,3,11,12,14,3,5,6,29.8,NA,38.5,29.4,40.4,NA,39,40.7,163,NA,NA,NA,33.4,NA,NA,NA,0.9,NA,NA,NA,28,33,10,6.80736,8,3.99606016,0,0,0,0,0,0,18,10.80342016,642.2,35,429.2,0.262144,0,"4歳上500万下",1
"1252","2013/04/28",3,"京都",4,7,"4歳上500万下",77,9,"http://db.netkeiba.com/horse/2009104653",1800,"良",1607.6,329.1,3,3,4,486,498,-12,57,701,701,701,701,14,35,49,63,525,10,3,5,6,1.5,0.3,0.6,0.4,0,0,0,0,-1.1,-0.100000000000001,-0.299999999999997,-0.200000000000003,4,3,3,3,4,2,4,2,36.6,38,39.2,39.5,38.1,38.3,37.6,38.5,90,77.5999999999999,90,90,-23.6,-81.6,-23.6,-23.6,1.4,-0.4,1.4,1.4,24,23,15,7.771644928,6,2.14299648,7,2.77820416,16,6.737154048,1,0.16777216,4,3.0097152,1021.5,267,1021.5,0.16777216,0,"4歳上500万下",0
"1253","2012/10/20",4,"京都",6,6,"3歳上500万下",2.8,1,"http://db.netkeiba.com/horse/2009105012",1800,"良",1607.6,329.1,3,4,4,450,452,-2,53,701,701,701,701,13,34,56,161,322,3,2,2,2,0,0.1,0.4,0.1,0,0,100,0,0.700000000000003,1.2,0.5,0.899999999999999,10,13,13,11,7,12,6,6,37.3,35.5,29.4,36.2,37.7,38.4,38.5,37.9,0,90,162.2,0,0,-23.6,37.8,0,0,1.4,0.1,0,9,9,6,3.383932928,3,2.312,4,2.574217728,6,4.552,0,0,3,1.143932928,1815,1040,1815,1,720,"3歳上500万下",1
"1254","2014/01/18",1,"京都",6,7,"4歳上500万下",30.2,3,"http://db.netkeiba.com/horse/2009105658",1800,"良",1607.6,329.1,3,4,4,476,478,-2,55,701,701,701,701,13,41,55,140,829,7,5,2,6,0.7,0.5,0.2,1.2,400,400,400,100,0.299999999999997,0.100000000000001,0.399999999999999,-0.299999999999997,9,7,9,9,9,10,8,9,35.2,35.1,35.1,30.6,37.5,38,37.6,37.5,0,77.5999999999999,0,131.8,0,-81.6,0,68.8,0,-0.4,0,-0.5,27,26,8,3.17146734592,5,1.8491392,4,1.41018734592,0,0,0,0,13,5.02060654592,2469,647,829,0.64,190,"4歳上500万下",1
"1255","2013/11/24",5,"京都",8,8,"3歳上500万下",55.3,12,"http://db.netkeiba.com/horse/2009105703",1800,"良",1607.6,329.1,3,4,4,488,482,6,56,701,701,701,701,22,140,155,168,707,7,9,8,5,0.9,1,1.4,0.3,100,-200,0,0,-0.399999999999999,-0.5,-0.5,0.699999999999996,10,7,8,16,9,5,8,17,29.7,38.2,36,34.8,38.2,35.4,34.3,34.9,163,-98.3000000000002,-481.4,-481.4,33.4,-83.4,-144.5,-144.5,0.9,-0.5,0.6,0.6,17,19,6,2.20123136,6,5.44,0,0,5,2.4113152,1,0.16777216,6,5.062144,1076,72,481,0.0858993459200001,0,"3歳上500万下",1
"1256","2013/05/04",3,"京都",5,8,"4歳上500万下",16.6,10,"http://db.netkeiba.com/horse/2009105715",1800,"良",1607.6,329.1,3,4,4,430,436,-6,55,701,701,701,701,21,76,98,112,392,8,9,5,2,0.6,1,1.6,0,100,0,0,0,0,-0.100000000000001,-1.2,0.800000000000004,14,13,7,8,7,11,5,4,31.3,37.4,38.7,37.4,38.1,37.4,36.4,37.7,163,0,0,0,33.4,0,0,0,0.9,0,0,0,10,10,7,3.1460347813888,3,0.646091636736,4,2.37737216,7,3.45871616,0,0,3,0.3334102581248,1006,362,1006,0.134217728,0,"4歳上500万下",1
"1257","2013/01/12",1,"京都",3,4,"4歳上500万下",42,2,"http://db.netkeiba.com/horse/2009105715",1800,"良",1607.6,329.1,3,3,4,444,442,2,54,701,701,701,701,91,154,182,209,280,7,13,5,5,1.9,1.9,1.5,1.3,0,100,0,0,-0.400000000000006,-1.3,-0.700000000000003,-0.299999999999997,10,11,12,12,10,5,14,9,38.1,29.5,37.7,36.1,38.8,37.5,36.3,37.5,135.1,162.2,77.5999999999999,90,-24.8,37.8,-81.6,-23.6,2.4,0.1,-0.4,1.4,6,6,4,1.7267195813888,2,0.478319476736,1,1,4,2.081344,0,0,2,0.1236950581248,644,0,644,0.8,290,"3歳上500万下",1
"1258","2013/04/20",3,"京都",1,8,"4歳上500万下",17.2,9,"http://db.netkeiba.com/horse/2009105843",1800,"良",1607.6,329.1,3,4,4,472,494,-22,57,701,701,701,701,98,125,133,153,615,5,6,4,11,0.7,1.6,0.3,0.8,0,0,0,600,0.699999999999996,0.699999999999996,1.3,0.5,16,16,16,15,14,13,13,13,35.7,37.4,37.9,34.3,37.8,36.9,38.8,35.8,0,77.5999999999999,77.5999999999999,7.59999999999991,0,-81.6,-81.6,37.1,0,-0.4,-0.4,1.1,6,16,6,2.2181674917888,6,2.2908719104,3,1.4645755813888,3,1.24928,0,0,9,3.2597594021888,1622.8,172,1222.8,0.16777216,0,"4歳上500万下",1
"1259","2013/01/05",1,"京都",1,4,"4歳上500万下",2.7,5,"http://db.netkeiba.com/horse/2009106054",1800,"稍",1607.6,329.1,3,2,4,542,540,2,56,701,701,500,500,21,34,161,189,189,2,4,1,5,0.2,0.4,-0.5,0.5,-100,0,100,0,0.100000000000001,-0.299999999999997,0,0.0999999999999943,4,3,15,7,3,3,1,5,31,37.3,29.6,37.1,36.6,37.2,37.3,38.3,77.5999999999999,90,162.2,77.5999999999999,-81.6,-23.6,37.8,-81.6,-0.4,1.4,0.1,-0.4,5,4,0,0,4,2.7216,0,0,2,0.9216,1,0.8,1,1,886,840,886,0.4096,72,"3歳上500万下",0
"1260","2013/10/20",4,"京都",7,6,"3歳上500万下",2.8,5,"http://db.netkeiba.com/horse/2009106248",1800,"不",1607.6,329.1,3,4,4,460,460,0,55,701,701,701,701,49,64,126,190,630,2,2,10,12,0,0.2,2.8,3.9,100,100,0,0,0.100000000000001,0.100000000000001,-2.4,-3.9,2,5,4,1,2,2,6,1,29.8,30.7,36.2,36.7,37.5,37.4,37.1,38.1,162.2,162.2,90,90,37.8,37.8,-23.6,-23.6,0.1,0.1,1.4,1.4,8,12,2,1.8,8,2.81760630784,1,0.4096,5,0.84983414784,0,0,5,3.76777216,767,580,707,0.4096,72,"3歳上500万下",0
"1261","2012/10/06",4,"京都",1,6,"3歳上500万下",81.9,5,"http://db.netkeiba.com/horse/2009106248",1800,"良",1607.6,329.1,3,3,4,448,448,0,53,500,500,500,500,41,90,112,230,251,9,12,10,7,0.6,1.9,0.8,1.4,600,0,0,-200,0.600000000000001,-1.6,0.300000000000004,0.199999999999996,14,8,14,15,14,6,11,12,34.1,36.3,36.4,36.3,35.1,36,36.2,34.8,-33.3000000000002,-19,-19,NA,63,67,67,NA,2.3,-0.5,-0.5,NA,1,5,5,1.05963323392,0,0,2,0.671744,2,0.22011707392,2,0.671744,1,0.16777216,60,0,60,0.4096,72,"3歳未勝利",1
"1262","2012/11/24",5,"京都",7,8,"3歳上500万下",62.8,4,"http://db.netkeiba.com/horse/2009106361",1800,"稍",1607.6,329.1,3,2,4,566,560,6,55,701,499,500,500,14,114,251,266,392,10,1,4,6,1.7,-0.7,0.7,0.5,-600,0,0,0,-0.5,0,-0.5,0,9,11,2,3,13,1,1,4,38,37,37.6,37.1,38.2,39.5,37.9,38.6,163,NA,90,90,33.4,NA,-23.6,-23.6,0.9,NA,1.4,1.4,7,6,0,0,6,2.22756923392,2,0.25367150592,4,2.00745216,1,0.134217728,1,0.0858993459200001,325,250,325,0.512,110,"3歳上500万下",0
"1263","2013/10/05",4,"京都",1,7,"3歳上500万下",4.6,7,"http://db.netkeiba.com/horse/2009106553",1800,"良",1607.6,329.1,3,4,4,514,496,18,57,1100,1100,1100,1100,147,168,257,294,755,2,14,5,4,0.1,1.7,1.3,1.5,0,0,-600,0,0,-1,-0.399999999999999,-1,3,8,4,4,2,10,4,5,35.1,36.9,37.4,37.7,37.2,37.8,39,36.7,0,0,114.6,90,0,0,21.1,-23.6,0,0,-1.5,1.4,12,15,5,1.6840649637888,2,1.2096,4,1.8646907813888,4,2.1669755813888,2,0.6193152,1,0.1073741824,2664,400,1084,0.262144,0,"4歳上1000万下",0
"1264","2013/10/12",4,"京都",3,6,"3歳上500万下",21,9,"http://db.netkeiba.com/horse/2009106600",1800,"稍",1607.6,329.1,3,4,4,468,476,-8,55,701,701,701,701,42,111,147,161,587,12,12,6,2,3.6,3.8,0.6,0.3,100,100,400,0,-3.1,-3.4,0.100000000000001,-0.0999999999999943,3,3,8,2,7,6,9,3,30.6,29.9,34.7,37.6,37.5,38.7,38.1,37.7,131.8,131.8,0,0,68.8,68.8,0,0,-0.5,-0.5,0,0,12,12,0,0,9,3.56275019776,2,1.12768,5,2.26327150592,0,0,4,1.29947869184,1497,290,897,0.16777216,0,"3歳上500万下",0
